Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
ÍµÌì»»ÈÕ				139	4	4	-1	-1	142	142	0
µ¯Ö¸ÁÒÑæ				139	4	4	-1	-1	145	145	0
ÌìÈÌµ¶·¨				139	4	4	-1	-1	131	131	0
ÍÆÉ½Ìîº£1				139	4	4	-1	-1	138	138	0
Ä§Ñ×ÆßÉ±1				139	4	4	-1	-1	148	148	0
Å­À×Ö¸				139	4	4	-1	-1	153	153	0
Îäµ±È­·¨				139	4	4	-1	-1	152	152	0
°þ¼°¶ø¸´1				139	4	4	-1	-1	164	164	0
ÎÞÎÒÎÞ½£1				139	4	4	-1	-1	165	165	0
²×º£Ã÷ÔÂ				139	4	4	-1	-1	155	155	0
Îäµ±½£·¨				139	4	4	-1	-1	151	151	0
½£·É¾ªÌì				139	4	4	-1	-1	158	158	0
Èý»·Ì×ÔÂ				139	4	4	-1	-1	267	267	0
ºô·ç·¨				139	4	4	-1	-1	169	169	0
À¥ÂØµ¶·¨				139	4	4	-1	-1	167	167	0
Ò»ÆøÈýÇå·û				139	4	4	-1	-1	178	178	0
¿ñ·çÖèµç				139	4	4	-1	-1	176	176	0
¿ñÀ×ÕðµØ				139	4	4	-1	-1	179	179	0
À¥ÂØ½£·¨				139	4	4	-1	-1	168	168	0
Ìì¼ÊÑ¸À×				139	4	4	-1	-1	172	172	0
ÎåÀ×Õý·¨				139	4	4	-1	-1	182	182	0
ÐÐÁú²»Óê				139	6	6	-1	-1	14	14	0
ÉÙÁÖÈ­·¨1				139	6	6	-1	-1	8	8	0
Áú×¦»¢×¥				139	6	6	-1	-1	271	271	0
½ð¸Õ·üÄ§				139	6	6	-1	-1	10	10	0
ÉÙÁÖ¹÷·¨				139	6	6	-1	-1	4	4	0
ºáÉ¨ÁùºÏ				139	6	6	-1	-1	11	11	0
ÉÙÁÖµ¶·¨				139	6	6	-1	-1	6	6	0
Ä¦Ú­ÎÞÁ¿				139	6	6	-1	-1	19	19	0
Õ¶Áú¾÷				139	6	6	-1	-1	29	29	0
ÌìÍõ´¸·¨				139	6	6	-1	-1	26	26	0
ÐÐÔÆ¾÷				139	6	6	-1	-1	31	31	0
³ËÁú¾÷				139	6	6	-1	-1	324	324	0
»Ø·çÂäÑã				139	6	6	-1	-1	30	30	0
ÌìÍõÇ¹·¨				139	6	6	-1	-1	23	23	0
Ñô¹ØÈýµþ				139	6	6	-1	-1	35	35	0
ÑªÕ½°Ë·½				139	6	6	-1	-1	41	41	0
¾ªÀ×Õ¶				139	6	6	-1	-1	34	34	0
ÌìÍõµ¶·¨				139	6	6	-1	-1	24	24	0
ÆÃ·çÕ¶				139	6	6	-1	-1	37	37	0
ÎÞÐÄÕ¶				139	6	6	-1	-1	32	32	0
Ò»Ò¶ÖªÇï				139	6	6	-1	-1	85	85	0
¶ëáÒ½£·¨				139	6	6	-1	-1	77	77	0
ÍÆ´°ÍûÔÂ				139	6	6	-1	-1	385	385	0
²»Ãð²»¾ø				139	6	6	-1	-1	88	88	0
Æ®Ñ©´©ÔÆ				139	6	6	-1	-1	80	80	0
¶ëáÒÕÆ·¨1				139	6	6	-1	-1	79	79	0
ËÄÏóÍ¬¹é				139	6	6	-1	-1	82	82	0
·ð¹âÆÕÕÕ1				139	6	6	-1	-1	91	91	0
·ç»¨Ñ©ÔÂ				139	6	6	-1	-1	99	99	0
´äÑÌµ¶·¨				139	6	6	-1	-1	95	95	0
Óê´òÀæ»¨				139	6	6	-1	-1	105	105	0
ÄÁÒ°Á÷ÐÇ				139	6	6	-1	-1	108	108	0
·ç¾í²ÐÑ©				139	6	6	-1	-1	102	102	0
´äÑÌË«µ¶1				139	6	6	-1	-1	97	97	0
¸¡ÔÆÉ¢Ñ©				139	6	6	-1	-1	113	113	0
±Ìº£³±Éú				139	6	6	-1	-1	111	111	0
¶¾É°ÕÆ				139	6	6	-1	-1	63	63	0
Îå¶¾ÕÆ·¨				139	6	6	-1	-1	62	62	0
ÓÄÚ¤÷¼÷Ã				139	6	6	-1	-1	68	68	0
Ììî¸µØÉ·ÊÖ				139	6	6	-1	-1	71	71	0
Ñªµ¶¶¾É±				139	6	6	-1	-1	65	65	0
Îå¶¾µ¶·¨				139	6	6	-1	-1	60	60	0
°Ù¶¾´©ÐÄ				139	6	6	-1	-1	384	384	0
Öì¸òÇàÚ¤				139	6	6	-1	-1	74	74	0
Åùö¨µ¯				139	6	6	-1	-1	45	45	0
ÌÆÃÅ°µÆ÷				139	6	6	-1	-1	43	43	0
×·ÐÄ¼ý				139	6	6	-1	-1	50	50	0
Ð¡Àî·Éµ¶				139	6	6	-1	-1	249	249	0
ÂþÌì»¨Óê				139	6	6	-1	-1	54	54	0
ÌìÂÞµØÍø				139	6	6	-1	-1	58	58	0
¶á»êïÚ				139	6	6	-1	-1	47	47	0
É¢»¨ïÚ				139	6	6	-1	-1	341	341	0
¼ûÈËÉìÊÖ				139	6	6	-1	-1	122	122	0
Ø¤°ïÕÆ·¨				139	6	6	-1	-1	116	116	0
½µÁúÕÆ				139	6	6	-1	-1	274	274	0
¿ºÁúÓÐ»Ú1				139	6	6	-1	-1	128	128	0
ÑØÃÅÍÐ²§				139	6	6	-1	-1	119	119	0
Ø¤°ï°ô·¨				139	6	6	-1	-1	115	115	0
´ò¹·Õó				139	6	6	-1	-1	124	124	0
°ô´ò¶ñ¹·				139	6	6	-1	-1	125	125	0
²ÐÑôÈçÑª				139	6	6	-1	-1	135	135	0
ÌìÈÌÃ¬·¨				139	6	6	-1	-1	132	132	0
ÁÒ»ðÇéÌì				139	6	6	-1	-1	141	141	0
ÍµÌì»»ÈÕ				139	6	6	-1	-1	142	142	0
µ¯Ö¸ÁÒÑæ				139	6	6	-1	-1	145	145	0
ÌìÈÌµ¶·¨				139	6	6	-1	-1	131	131	0
ÍÆÉ½Ìîº£1				139	6	6	-1	-1	138	138	0
Ä§Ñ×ÆßÉ±1				139	6	6	-1	-1	148	148	0
Å­À×Ö¸				139	6	6	-1	-1	153	153	0
Îäµ±È­·¨				139	6	6	-1	-1	152	152	0
°þ¼°¶ø¸´1				139	6	6	-1	-1	164	164	0
ÎÞÎÒÎÞ½£1				139	6	6	-1	-1	165	165	0
²×º£Ã÷ÔÂ				139	6	6	-1	-1	155	155	0
Îäµ±½£·¨				139	6	6	-1	-1	151	151	0
½£·É¾ªÌì				139	6	6	-1	-1	158	158	0
Èý»·Ì×ÔÂ				139	6	6	-1	-1	267	267	0
ºô·ç·¨				139	6	6	-1	-1	169	169	0
À¥ÂØµ¶·¨				139	6	6	-1	-1	167	167	0
Ò»ÆøÈýÇå·û				139	6	6	-1	-1	178	178	0
¿ñ·çÖèµç				139	6	6	-1	-1	176	176	0
¿ñÀ×ÕðµØ				139	6	6	-1	-1	179	179	0
À¥ÂØ½£·¨				139	6	6	-1	-1	168	168	0
Ìì¼ÊÑ¸À×				139	6	6	-1	-1	172	172	0
ÎåÀ×Õý·¨				139	6	6	-1	-1	182	182	0
ºáÉ¨Ç§¾ü2				139	2	2	-1	-1	319	319	0
ÎÞÏàÕ¶				139	2	2	-1	-1	321	321	0
×··ç¾÷				139	2	2	-1	-1	325	325	0
×·ÐÇÖðÔÂ				139	2	2	-1	-1	323	323	0
ÆÆÌìÕ¶				139	2	2	-1	-1	322	322	0
Èý¶ëö«Ñ©				139	2	2	-1	-1	328	328	0
·çËªËéÓ°				139	2	2	-1	-1	380	380	0
±ù×ÙÎÞÓ°				139	2	2	-1	-1	336	336	0
±ùÐÄÏÉ×Ó				139	2	2	-1	-1	337	337	0
Òõ·çÊ´¹Ç				139	2	2	-1	-1	353	353	0
ÐþÒõÕ¶				139	2	2	-1	-1	355	355	0
Éå»êÔÂÓ°				139	2	2	-1	-1	339	339	0
±©ÓêÀæ»¨				139	2	2	-1	-1	302	302	0
¾Å¹¬·ÉÐÇ				139	2	2	-1	-1	342	342	0
·ÉÁúÔÚÌì				139	2	2	-1	-1	357	357	0
ÌìÏÂÎÞ¹·				139	2	2	-1	-1	359	359	0
ÔÆÁú»÷				139	2	2	-1	-1	361	361	0
ÌìÍâÁ÷ÐÇ				139	2	2	-1	-1	362	362	0
ÌìµØÎÞ¼«1				139	2	2	-1	-1	365	365	0
ÈË½£ºÏÒ»				139	2	2	-1	-1	368	368	0
°ÁÑ©Ð¥·ç				139	2	2	-1	-1	372	372	0
À×¶¯¾ÅÌì				139	2	2	-1	-1	375	375	0
ºáÉ¨Ç§¾ü2				139	4	4	-1	-1	319	319	0
ÎÞÏàÕ¶				139	4	4	-1	-1	321	321	0
×··ç¾÷				139	4	4	-1	-1	325	325	0
×·ÐÇÖðÔÂ				139	4	4	-1	-1	323	323	0
ÆÆÌìÕ¶				139	4	4	-1	-1	322	322	0
Èý¶ëö«Ñ©				139	4	4	-1	-1	328	328	0
·çËªËéÓ°				139	4	4	-1	-1	380	380	0
±ù×ÙÎÞÓ°				139	4	4	-1	-1	336	336	0
±ùÐÄÏÉ×Ó				139	4	4	-1	-1	337	337	0
Òõ·çÊ´¹Ç				139	4	4	-1	-1	353	353	0
ÐþÒõÕ¶				139	4	4	-1	-1	355	355	0
Éå»êÔÂÓ°				139	4	4	-1	-1	339	339	0
±©ÓêÀæ»¨				139	4	4	-1	-1	302	302	0
¾Å¹¬·ÉÐÇ				139	4	4	-1	-1	342	342	0
·ÉÁúÔÚÌì				139	4	4	-1	-1	357	357	0
ÌìÏÂÎÞ¹·				139	4	4	-1	-1	359	359	0
ÔÆÁú»÷				139	4	4	-1	-1	361	361	0
ÌìÍâÁ÷ÐÇ				139	4	4	-1	-1	362	362	0
ÌìµØÎÞ¼«1				139	4	4	-1	-1	365	365	0
ÈË½£ºÏÒ»				139	4	4	-1	-1	368	368	0
°ÁÑ©Ð¥·ç				139	4	4	-1	-1	372	372	0
À×¶¯¾ÅÌì				139	4	4	-1	-1	375	375	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(1¼¶)				248	2	2	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(2¼¶)				248	4	4	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(3¼¶)				248	6	6	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(4¼¶)				248	8	8	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(5¼¶)				248	10	10	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(6¼¶)				248	12	12	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(7¼¶)				248	14	14	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(8¼¶)				248	16	16	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(9¼¶)				248	18	18	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ(10¼¶)				248	20	20	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É20				243	40	40	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É40				243	80	80	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦60				237	120	120	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦120				237	240	240	-1	-1	0	0	0
´ïÄ¦¶É½­1				139	2	2	-1	-1	318	318	0
´ïÄ¦¶É½­2				139	4	4	-1	-1	318	318	0
´ïÄ¦¶É½­3				139	6	6	-1	-1	318	318	0
ÐÂ¶¾·À£¨1¼¶£©				228	50	50	-1	-1	0	0	0
ÐÂ¶¾·À£¨2¼¶£©				228	60	60	-1	-1	0	0	0
ÐÂ¶¾·À£¨3¼¶£©				228	70	70	-1	-1	0	0	0
ÐÂ¶¾·À£¨4¼¶£©				228	80	80	-1	-1	0	0	0
ÐÂ¶¾·À£¨5¼¶£©				228	90	90	-1	-1	0	0	0
ÐÂ¶¾·À£¨6¼¶£©				228	100	100	-1	-1	0	0	0
ÐÂ¶¾·À£¨7¼¶£©				228	110	110	-1	-1	0	0	0
ÐÂ¶¾·À£¨8¼¶£©				228	120	120	-1	-1	0	0	0
ÐÂ¶¾·À£¨9¼¶£©				228	130	130	-1	-1	0	0	0
ÐÂ¶¾·À£¨10¼¶£©				228	140	140	-1	-1	0	0	0
ÐÂ¶¾·À£¨11¼¶£©				228	150	150	-1	-1	0	0	0
ÐÂ¶¾·À£¨12¼¶£©				228	160	160	-1	-1	0	0	0
ÐÂ¶¾·À£¨13¼¶£©				228	170	170	-1	-1	0	0	0
ÐÂ¶¾·À£¨14¼¶£©				228	180	180	-1	-1	0	0	0
ÐÂ¶¾·À£¨15¼¶£©				228	190	190	-1	-1	0	0	0
ÐÂ¶¾·À£¨16¼¶£©				228	200	200	-1	-1	0	0	0
ÐÂ¶¾·À£¨17¼¶£©				228	210	210	-1	-1	0	0	0
ÐÂ¶¾·À£¨18¼¶£©				228	220	220	-1	-1	0	0	0
ÐÂ¶¾·À£¨19¼¶£©				228	230	230	-1	-1	0	0	0
ÐÂ¶¾·À£¨20¼¶£©				228	240	240	-1	-1	0	0	0
ÐÂÀ×·À£¨1¼¶£©				229	50	50	-1	-1	0	0	0
ÐÂÀ×·À£¨2¼¶£©				229	60	60	-1	-1	0	0	0
ÐÂÀ×·À£¨3¼¶£©				229	70	70	-1	-1	0	0	0
ÐÂÀ×·À£¨4¼¶£©				229	80	80	-1	-1	0	0	0
ÐÂÀ×·À£¨5¼¶£©				229	90	90	-1	-1	0	0	0
ÐÂÀ×·À£¨6¼¶£©				229	100	100	-1	-1	0	0	0
ÐÂÀ×·À£¨7¼¶£©				229	110	110	-1	-1	0	0	0
ÐÂÀ×·À£¨8¼¶£©				229	120	120	-1	-1	0	0	0
ÐÂÀ×·À£¨9¼¶£©				229	130	130	-1	-1	0	0	0
ÐÂÀ×·À£¨10¼¶£©				229	140	140	-1	-1	0	0	0
ÐÂÀ×·À£¨11¼¶£©				229	150	150	-1	-1	0	0	0
ÐÂÀ×·À£¨12¼¶£©				229	160	160	-1	-1	0	0	0
ÐÂÀ×·À£¨13¼¶£©				229	170	170	-1	-1	0	0	0
ÐÂÀ×·À£¨14¼¶£©				229	180	180	-1	-1	0	0	0
ÐÂÀ×·À£¨15¼¶£©				229	190	190	-1	-1	0	0	0
ÐÂÀ×·À£¨16¼¶£©				229	200	200	-1	-1	0	0	0
ÐÂÀ×·À£¨17¼¶£©				229	210	210	-1	-1	0	0	0
ÐÂÀ×·À£¨18¼¶£©				229	220	220	-1	-1	0	0	0
ÐÂÀ×·À£¨19¼¶£©				229	230	230	-1	-1	0	0	0
ÐÂÀ×·À£¨20¼¶£©				229	240	240	-1	-1	0	0	0
ÐÂ»ð·À£¨1¼¶£©				230	50	50	-1	-1	0	0	0
ÐÂ»ð·À£¨2¼¶£©				230	60	60	-1	-1	0	0	0
ÐÂ»ð·À£¨3¼¶£©				230	70	70	-1	-1	0	0	0
ÐÂ»ð·À£¨4¼¶£©				230	80	80	-1	-1	0	0	0
ÐÂ»ð·À£¨5¼¶£©				230	90	90	-1	-1	0	0	0
ÐÂ»ð·À£¨6¼¶£©				230	100	100	-1	-1	0	0	0
ÐÂ»ð·À£¨7¼¶£©				230	110	110	-1	-1	0	0	0
ÐÂ»ð·À£¨8¼¶£©				230	120	120	-1	-1	0	0	0
ÐÂ»ð·À£¨9¼¶£©				230	130	130	-1	-1	0	0	0
ÐÂ»ð·À£¨10¼¶£©				230	140	140	-1	-1	0	0	0
ÐÂ»ð·À£¨11¼¶£©				230	150	150	-1	-1	0	0	0
ÐÂ»ð·À£¨12¼¶£©				230	160	160	-1	-1	0	0	0
ÐÂ»ð·À£¨13¼¶£©				230	170	170	-1	-1	0	0	0
ÐÂ»ð·À£¨14¼¶£©				230	180	180	-1	-1	0	0	0
ÐÂ»ð·À£¨15¼¶£©				230	190	190	-1	-1	0	0	0
ÐÂ»ð·À£¨16¼¶£©				230	200	200	-1	-1	0	0	0
ÐÂ»ð·À£¨17¼¶£©				230	210	210	-1	-1	0	0	0
ÐÂ»ð·À£¨18¼¶£©				230	220	220	-1	-1	0	0	0
ÐÂ»ð·À£¨19¼¶£©				230	230	230	-1	-1	0	0	0
ÐÂ»ð·À£¨20¼¶£©				230	240	240	-1	-1	0	0	0
ÐÂÆÕ·À£¨1¼¶£©				231	50	50	-1	-1	0	0	0
ÐÂÆÕ·À£¨2¼¶£©				231	60	60	-1	-1	0	0	0
ÐÂÆÕ·À£¨3¼¶£©				231	70	70	-1	-1	0	0	0
ÐÂÆÕ·À£¨4¼¶£©				231	80	80	-1	-1	0	0	0
ÐÂÆÕ·À£¨5¼¶£©				231	90	90	-1	-1	0	0	0
ÐÂÆÕ·À£¨6¼¶£©				231	100	100	-1	-1	0	0	0
ÐÂÆÕ·À£¨7¼¶£©				231	110	110	-1	-1	0	0	0
ÐÂÆÕ·À£¨8¼¶£©				231	120	120	-1	-1	0	0	0
ÐÂÆÕ·À£¨9¼¶£©				231	130	130	-1	-1	0	0	0
ÐÂÆÕ·À£¨10¼¶£©				231	140	140	-1	-1	0	0	0
ÐÂÆÕ·À£¨11¼¶£©				231	150	150	-1	-1	0	0	0
ÐÂÆÕ·À£¨12¼¶£©				231	160	160	-1	-1	0	0	0
ÐÂÆÕ·À£¨13¼¶£©				231	170	170	-1	-1	0	0	0
ÐÂÆÕ·À£¨14¼¶£©				231	180	180	-1	-1	0	0	0
ÐÂÆÕ·À£¨15¼¶£©				231	190	190	-1	-1	0	0	0
ÐÂÆÕ·À£¨16¼¶£©				231	200	200	-1	-1	0	0	0
ÐÂÆÕ·À£¨17¼¶£©				231	210	210	-1	-1	0	0	0
ÐÂÆÕ·À£¨18¼¶£©				231	220	220	-1	-1	0	0	0
ÐÂÆÕ·À£¨19¼¶£©				231	230	230	-1	-1	0	0	0
ÐÂÆÕ·À£¨20¼¶£©				231	240	240	-1	-1	0	0	0
ÐÂ±ù·À£¨1¼¶£©				232	50	50	-1	-1	0	0	0
ÐÂ±ù·À£¨2¼¶£©				232	60	60	-1	-1	0	0	0
ÐÂ±ù·À£¨3¼¶£©				232	70	70	-1	-1	0	0	0
ÐÂ±ù·À£¨4¼¶£©				232	80	80	-1	-1	0	0	0
ÐÂ±ù·À£¨5¼¶£©				232	90	90	-1	-1	0	0	0
ÐÂ±ù·À£¨6¼¶£©				232	100	100	-1	-1	0	0	0
ÐÂ±ù·À£¨7¼¶£©				232	110	110	-1	-1	0	0	0
ÐÂ±ù·À£¨8¼¶£©				232	120	120	-1	-1	0	0	0
ÐÂ±ù·À£¨9¼¶£©				232	130	130	-1	-1	0	0	0
ÐÂ±ù·À£¨10¼¶£©				232	140	140	-1	-1	0	0	0
ÐÂ±ù·À£¨11¼¶£©				232	150	150	-1	-1	0	0	0
ÐÂ±ù·À£¨12¼¶£©				232	160	160	-1	-1	0	0	0
ÐÂ±ù·À£¨13¼¶£©				232	170	170	-1	-1	0	0	0
ÐÂ±ù·À£¨14¼¶£©				232	180	180	-1	-1	0	0	0
ÐÂ±ù·À£¨15¼¶£©				232	190	190	-1	-1	0	0	0
ÐÂ±ù·À£¨16¼¶£©				232	200	200	-1	-1	0	0	0
ÐÂ±ù·À£¨17¼¶£©				232	210	210	-1	-1	0	0	0
ÐÂ±ù·À£¨18¼¶£©				232	220	220	-1	-1	0	0	0
ÐÂ±ù·À£¨19¼¶£©				232	230	230	-1	-1	0	0	0
ÐÂ±ù·À£¨20¼¶£©				232	240	240	-1	-1	0	0	0
ÐÂÉúÃü£¨1¼¶£©				233	400	400	-1	-1	0	0	0
ÐÂÉúÃü£¨2¼¶£©				233	560	560	-1	-1	0	0	0
ÐÂÉúÃü£¨3¼¶£©				233	720	720	-1	-1	0	0	0
ÐÂÉúÃü£¨4¼¶£©				233	880	880	-1	-1	0	0	0
ÐÂÉúÃü£¨5¼¶£©				233	1040	1040	-1	-1	0	0	0
ÐÂÉúÃü£¨6¼¶£©				233	1200	1200	-1	-1	0	0	0
ÐÂÉúÃü£¨7¼¶£©				233	1360	1360	-1	-1	0	0	0
ÐÂÉúÃü£¨8¼¶£©				233	1520	1520	-1	-1	0	0	0
ÐÂÉúÃü£¨9¼¶£©				233	1680	1680	-1	-1	0	0	0
ÐÂÉúÃü£¨10¼¶£©				233	1840	1840	-1	-1	0	0	0
ÐÂÉúÃü£¨11¼¶£©				233	2000	2000	-1	-1	0	0	0
ÐÂÉúÃü£¨12¼¶£©				233	2160	2160	-1	-1	0	0	0
ÐÂÉúÃü£¨13¼¶£©				233	2320	2320	-1	-1	0	0	0
ÐÂÉúÃü£¨14¼¶£©				233	2480	2480	-1	-1	0	0	0
ÐÂÉúÃü£¨15¼¶£©				233	2640	2640	-1	-1	0	0	0
ÐÂÉúÃü£¨16¼¶£©				233	2800	2800	-1	-1	0	0	0
ÐÂÉúÃü£¨17¼¶£©				233	2960	2960	-1	-1	0	0	0
ÐÂÉúÃü£¨18¼¶£©				233	3120	3120	-1	-1	0	0	0
ÐÂÉúÃü£¨19¼¶£©				233	3280	3280	-1	-1	0	0	0
ÐÂÉúÃü£¨20¼¶£©				233	3440	3440	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨1¼¶£©				235	400	400	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨2¼¶£©				235	560	560	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨3¼¶£©				235	720	720	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨4¼¶£©				235	880	880	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨5¼¶£©				235	1040	1040	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨6¼¶£©				235	1200	1200	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨7¼¶£©				235	1360	1360	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨8¼¶£©				235	1520	1520	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨9¼¶£©				235	1680	1680	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨10¼¶£©				235	1840	1840	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨11¼¶£©				235	2000	2000	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨12¼¶£©				235	2160	2160	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨13¼¶£©				235	2320	2320	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨14¼¶£©				235	2480	2480	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨15¼¶£©				235	2640	2640	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨16¼¶£©				235	2800	2800	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨17¼¶£©				235	2960	2960	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨18¼¶£©				235	3120	3120	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨19¼¶£©				235	3280	3280	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨20¼¶£©				235	3440	3440	-1	-1	0	0	0
ÐÂÈ«¿¹£¨1¼¶£©				241	20	20	-1	-1	0	0	0
ÐÂÈ«¿¹£¨2¼¶£©				241	24	24	-1	-1	0	0	0
ÐÂÈ«¿¹£¨3¼¶£©				241	28	28	-1	-1	0	0	0
ÐÂÈ«¿¹£¨4¼¶£©				241	32	32	-1	-1	0	0	0
ÐÂÈ«¿¹£¨5¼¶£©				241	36	36	-1	-1	0	0	0
ÐÂÈ«¿¹£¨6¼¶£©				241	40	40	-1	-1	0	0	0
ÐÂÈ«¿¹£¨7¼¶£©				241	44	44	-1	-1	0	0	0
ÐÂÈ«¿¹£¨8¼¶£©				241	48	48	-1	-1	0	0	0
ÐÂÈ«¿¹£¨9¼¶£©				241	52	52	-1	-1	0	0	0
ÐÂÈ«¿¹£¨10¼¶£©				241	56	56	-1	-1	0	0	0
ÐÂÈ«¿¹£¨11¼¶£©				241	60	60	-1	-1	0	0	0
ÐÂÈ«¿¹£¨12¼¶£©				241	64	64	-1	-1	0	0	0
ÐÂÈ«¿¹£¨13¼¶£©				241	68	68	-1	-1	0	0	0
ÐÂÈ«¿¹£¨14¼¶£©				241	72	72	-1	-1	0	0	0
ÐÂÈ«¿¹£¨15¼¶£©				241	76	76	-1	-1	0	0	0
ÐÂÈ«¿¹£¨16¼¶£©				241	80	80	-1	-1	0	0	0
ÐÂÈ«¿¹£¨17¼¶£©				241	84	84	-1	-1	0	0	0
ÐÂÈ«¿¹£¨18¼¶£©				241	88	88	-1	-1	0	0	0
ÐÂÈ«¿¹£¨19¼¶£©				241	92	92	-1	-1	0	0	0
ÐÂÈ«¿¹£¨20¼¶£©				241	96	96	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦5_10£¨1¼¶£©				237	20	20	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦10_15£¨2¼¶£©				237	30	30	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦15_20£¨3¼¶£©				237	40	40	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦20_25£¨4¼¶£©				237	50	50	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦25_30£¨5¼¶£©				237	60	60	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦30_35£¨6¼¶£©				237	70	70	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦35_40£¨7¼¶£©				237	80	80	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦40_45£¨8¼¶£©				237	90	90	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦45_50£¨9¼¶£©				237	100	100	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦50_55£¨10¼¶£©				237	110	110	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦55_60£¨11¼¶£©				237	120	120	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦60_65£¨12¼¶£©				237	130	130	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦65_70£¨13¼¶£©				237	140	140	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦70_75£¨14¼¶£©				237	150	150	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦75_80£¨15¼¶£©				237	160	160	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦80_85£¨16¼¶£©				237	170	170	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦85_90£¨17¼¶£©				237	180	180	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦90_95£¨18¼¶£©				237	190	190	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦95_100£¨19¼¶£©				237	200	200	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦100_105£¨20¼¶£©				237	210	210	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ13£¨1¼¶£©				239	26	26	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ21£¨2¼¶£©				239	42	42	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ29£¨3¼¶£©				239	58	58	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ39£¨4¼¶£©				239	78	78	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ51£¨5¼¶£©				239	102	102	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ64£¨6¼¶£©				239	128	128	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ81£¨7¼¶£©				239	162	162	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ101£¨8¼¶£©				239	202	202	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ126£¨9¼¶£©				239	252	252	-1	-1	0	0	0
